"period","percent_number","ticker","Keyword"
"2018-05-31 02:36:00","1.53794","BTC","|ticker| invest"
"2018-05-31 02:36:00","1.53794","BTC","buy |ticker|"
"2018-05-31 02:36:00","1.53794","BTC","sell |ticker|"
"2018-05-31 02:36:00","43.0622","BTC","|ticker| price"
"2018-05-31 02:36:00","0","BTC","|ticker| crash"
"2018-05-31 02:37:00","126.111","BTC","|ticker|"
"2018-05-31 02:37:00","4.61381","BTC","|ticker| invest"
"2018-05-31 02:37:00","1.53794","BTC","buy |ticker|"
"2018-05-31 02:37:00","1.53794","BTC","sell |ticker|"
"2018-05-31 02:37:00","35.3725","BTC","|ticker| price"
"2018-05-31 02:37:00","0","BTC","|ticker| crash"
"2018-05-31 02:38:00","110.731","BTC","|ticker|"
"2018-05-31 02:38:00","0","BTC","|ticker| invest"
"2018-05-31 02:38:00","0","BTC","buy |ticker|"
"2018-05-31 02:38:00","0","BTC","sell |ticker|"
"2018-05-31 02:38:00","38.4484","BTC","|ticker| price"
"2018-05-31 02:38:00","1.53794","BTC","|ticker| crash"
"2018-05-31 02:39:00","113.807","BTC","|ticker|"
"2018-05-31 02:39:00","3.07587","BTC","|ticker| invest"
"2018-05-31 02:39:00","4.61381","BTC","buy |ticker|"
"2018-05-31 02:39:00","1.53794","BTC","sell |ticker|"
"2018-05-31 02:39:00","29.2208","BTC","|ticker| price"
"2018-05-31 02:39:00","0","BTC","|ticker| crash"
"2018-05-31 02:40:00","116.883","BTC","|ticker|"
"2018-05-31 02:40:00","0","BTC","|ticker| invest"
"2018-05-31 02:40:00","3.07587","BTC","buy |ticker|"
"2018-05-31 02:40:00","0","BTC","sell |ticker|"
"2018-05-31 02:40:00","39.9863","BTC","|ticker| price"
"2018-05-31 02:40:00","0","BTC","|ticker| crash"
"2018-05-31 02:41:00","119.959","BTC","|ticker|"
"2018-05-31 02:41:00","1.53794","BTC","|ticker| invest"
"2018-05-31 02:41:00","1.53794","BTC","buy |ticker|"
"2018-05-31 02:41:00","0","BTC","sell |ticker|"
"2018-05-31 02:41:00","39.9863","BTC","|ticker| price"
"2018-05-31 02:41:00","0","BTC","|ticker| crash"
"2018-05-31 02:42:00","133.8","BTC","|ticker|"
"2018-05-31 02:42:00","3.07587","BTC","|ticker| invest"
"2018-05-31 02:42:00","1.53794","BTC","buy |ticker|"
"2018-05-31 02:42:00","0","BTC","sell |ticker|"
"2018-05-31 02:42:00","36.9105","BTC","|ticker| price"
"2018-05-31 02:42:00","0","BTC","|ticker| crash"
"2018-05-31 02:43:00","138.414","BTC","|ticker|"
"2018-05-31 02:43:00","0","BTC","|ticker| invest"
"2018-05-31 02:43:00","3.07587","BTC","buy |ticker|"
"2018-05-31 02:43:00","1.53794","BTC","sell |ticker|"
"2018-05-31 02:43:00","49.2139","BTC","|ticker| price"
"2018-05-31 02:43:00","0","BTC","|ticker| crash"
"2018-05-31 02:44:00","132.262","BTC","|ticker|"
"2018-05-31 02:44:00","1.53794","BTC","|ticker| invest"
"2018-05-31 02:44:00","4.61381","BTC","buy |ticker|"
"2018-05-31 02:44:00","1.53794","BTC","sell |ticker|"
"2018-05-31 02:44:00","39.9863","BTC","|ticker| price"
"2018-05-31 02:44:00","0","BTC","|ticker| crash"
"2018-05-31 02:45:00","126.111","BTC","|ticker|"
"2018-05-31 02:45:00","1.53794","BTC","|ticker| invest"
"2018-05-31 02:45:00","1.53794","BTC","buy |ticker|"
"2018-05-31 02:45:00","0","BTC","sell |ticker|"
"2018-05-31 02:45:00","43.0622","BTC","|ticker| price"
"2018-05-31 02:45:00","1.53794","BTC","|ticker| crash"
"2018-05-31 02:46:00","123.035","BTC","|ticker|"
"2018-05-31 02:46:00","1.53794","BTC","|ticker| invest"
"2018-05-31 02:46:00","1.53794","BTC","buy |ticker|"
"2018-05-31 02:46:00","1.53794","BTC","sell |ticker|"
"2018-05-31 02:46:00","43.0622","BTC","|ticker| price"
"2018-05-31 02:46:00","0","BTC","|ticker| crash"
"2018-05-31 02:47:00","133.8","BTC","|ticker|"
"2018-05-31 02:47:00","1.53794","BTC","|ticker| invest"
"2018-05-31 02:47:00","4.61381","BTC","buy |ticker|"
"2018-05-31 02:47:00","1.53794","BTC","sell |ticker|"
"2018-05-31 02:47:00","44.6001","BTC","|ticker| price"
"2018-05-31 02:47:00","0","BTC","|ticker| crash"
"2018-05-31 02:48:00","124.573","BTC","|ticker|"
"2018-05-31 02:48:00","1.53794","BTC","|ticker| invest"
"2018-05-31 02:48:00","3.07587","BTC","buy |ticker|"
"2018-05-31 02:48:00","0","BTC","sell |ticker|"
"2018-05-31 02:48:00","36.9105","BTC","|ticker| price"
"2018-05-31 02:48:00","0","BTC","|ticker| crash"
"2018-05-31 02:49:00","130.725","BTC","|ticker|"
"2018-05-31 02:49:00","1.53794","BTC","|ticker| invest"
"2018-05-31 02:49:00","6.15174","BTC","buy |ticker|"
"2018-05-31 02:49:00","1.53794","BTC","sell |ticker|"
"2018-05-31 02:49:00","41.5243","BTC","|ticker| price"
"2018-05-31 02:49:00","0","BTC","|ticker| crash"
"2018-05-31 02:50:00","130.725","BTC","|ticker|"
"2018-05-31 02:50:00","1.53794","BTC","|ticker| invest"
"2018-05-31 02:50:00","3.07587","BTC","buy |ticker|"
"2018-05-31 02:50:00","0","BTC","sell |ticker|"
"2018-05-31 02:50:00","35.3725","BTC","|ticker| price"
"2018-05-31 02:50:00","0","BTC","|ticker| crash"
"2018-05-31 02:51:00","130.725","BTC","|ticker|"
"2018-05-31 02:51:00","0","BTC","|ticker| invest"
"2018-05-31 02:51:00","3.07587","BTC","buy |ticker|"
"2018-05-31 02:51:00","0","BTC","sell |ticker|"
"2018-05-31 02:51:00","36.9105","BTC","|ticker| price"
"2018-05-31 02:51:00","0","BTC","|ticker| crash"
"2018-05-31 02:52:00","133.8","BTC","|ticker|"
"2018-05-31 02:52:00","1.53794","BTC","|ticker| invest"
"2018-05-31 02:52:00","4.61381","BTC","buy |ticker|"
"2018-05-31 02:52:00","0","BTC","sell |ticker|"
"2018-05-31 02:52:00","33.8346","BTC","|ticker| price"
"2018-05-31 02:52:00","0","BTC","|ticker| crash"
"2018-05-31 02:53:00","141.49","BTC","|ticker|"
"2018-05-31 02:53:00","1.53794","BTC","|ticker| invest"
"2018-05-31 02:53:00","3.07587","BTC","buy |ticker|"
"2018-05-31 02:53:00","1.53794","BTC","sell |ticker|"
"2018-05-31 02:53:00","50.7519","BTC","|ticker| price"
"2018-05-31 02:53:00","0","BTC","|ticker| crash"
"2018-05-31 02:54:00","121.46","BTC","|ticker|"
"2018-05-31 02:54:00","1.76029","BTC","|ticker| invest"
"2018-05-31 02:54:00","0","BTC","buy |ticker|"
"2018-05-31 02:54:00","0","BTC","sell |ticker|"
"2018-05-31 02:54:00","33.4455","BTC","|ticker| price"
"2018-05-31 02:54:00","1.76029","BTC","|ticker| crash"
"2018-05-31 02:55:00","123.22","BTC","|ticker|"
"2018-05-31 02:55:00","0","BTC","|ticker| invest"
"2018-05-31 02:55:00","1.76029","BTC","buy |ticker|"
"2018-05-31 02:55:00","0","BTC","sell |ticker|"
"2018-05-31 02:55:00","42.2469","BTC","|ticker| price"
"2018-05-31 02:55:00","0","BTC","|ticker| crash"
"2018-05-31 02:56:00","121.46","BTC","|ticker|"
"2018-05-31 02:56:00","0","BTC","|ticker| invest"
"2018-05-31 02:56:00","5.28087","BTC","buy |ticker|"
"2018-05-31 02:56:00","1.76029","BTC","sell |ticker|"
"2018-05-31 02:56:00","49.2881","BTC","|ticker| price"
"2018-05-31 02:56:00","0","BTC","|ticker| crash"
"2018-05-31 02:57:00","128.501","BTC","|ticker|"
"2018-05-31 02:57:00","0","BTC","|ticker| invest"
"2018-05-31 02:57:00","3.52058","BTC","buy |ticker|"
"2018-05-31 02:57:00","0","BTC","sell |ticker|"
"2018-05-31 02:57:00","42.2469","BTC","|ticker| price"
"2018-05-31 02:57:00","0","BTC","|ticker| crash"
"2018-05-31 02:58:00","128.501","BTC","|ticker|"
"2018-05-31 02:58:00","0","BTC","|ticker| invest"
"2018-05-31 02:58:00","3.52058","BTC","buy |ticker|"
"2018-05-31 02:58:00","0","BTC","sell |ticker|"
"2018-05-31 02:58:00","35.2058","BTC","|ticker| price"
"2018-05-31 02:58:00","0","BTC","|ticker| crash"
"2018-05-31 02:59:00","139.063","BTC","|ticker|"
"2018-05-31 02:59:00","1.76029","BTC","|ticker| invest"
"2018-05-31 02:59:00","1.76029","BTC","buy |ticker|"
"2018-05-31 02:59:00","0","BTC","sell |ticker|"
"2018-05-31 02:59:00","36.9661","BTC","|ticker| price"
"2018-05-31 02:59:00","0","BTC","|ticker| crash"
"2018-05-31 03:00:00","135.542","BTC","|ticker|"
"2018-05-31 03:00:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:00:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:00:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:00:00","47.5278","BTC","|ticker| price"
"2018-05-31 03:00:00","0","BTC","|ticker| crash"
"2018-05-31 03:01:00","146.104","BTC","|ticker|"
"2018-05-31 03:01:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:01:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:01:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:01:00","47.5278","BTC","|ticker| price"
"2018-05-31 03:01:00","0","BTC","|ticker| crash"
"2018-05-31 03:02:00","119.7","BTC","|ticker|"
"2018-05-31 03:02:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:02:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:02:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:02:00","38.7264","BTC","|ticker| price"
"2018-05-31 03:02:00","0","BTC","|ticker| crash"
"2018-05-31 03:03:00","130.261","BTC","|ticker|"
"2018-05-31 03:03:00","0","BTC","|ticker| invest"
"2018-05-31 03:03:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:03:00","0","BTC","sell |ticker|"
"2018-05-31 03:03:00","40.4867","BTC","|ticker| price"
"2018-05-31 03:03:00","0","BTC","|ticker| crash"
"2018-05-31 03:04:00","133.782","BTC","|ticker|"
"2018-05-31 03:04:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:04:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:04:00","0","BTC","sell |ticker|"
"2018-05-31 03:04:00","54.569","BTC","|ticker| price"
"2018-05-31 03:04:00","0","BTC","|ticker| crash"
"2018-05-31 03:05:00","132.022","BTC","|ticker|"
"2018-05-31 03:05:00","0","BTC","|ticker| invest"
"2018-05-31 03:05:00","7.04116","BTC","buy |ticker|"
"2018-05-31 03:05:00","0","BTC","sell |ticker|"
"2018-05-31 03:05:00","52.8087","BTC","|ticker| price"
"2018-05-31 03:05:00","0","BTC","|ticker| crash"
"2018-05-31 03:06:00","123.22","BTC","|ticker|"
"2018-05-31 03:06:00","0","BTC","|ticker| invest"
"2018-05-31 03:06:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:06:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:06:00","42.2469","BTC","|ticker| price"
"2018-05-31 03:06:00","0","BTC","|ticker| crash"
"2018-05-31 03:07:00","142.583","BTC","|ticker|"
"2018-05-31 03:07:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:07:00","0","BTC","buy |ticker|"
"2018-05-31 03:07:00","0","BTC","sell |ticker|"
"2018-05-31 03:07:00","56.3293","BTC","|ticker| price"
"2018-05-31 03:07:00","1.76029","BTC","|ticker| crash"
"2018-05-31 03:08:00","105.617","BTC","|ticker|"
"2018-05-31 03:08:00","0","BTC","|ticker| invest"
"2018-05-31 03:08:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:08:00","0","BTC","sell |ticker|"
"2018-05-31 03:08:00","29.9249","BTC","|ticker| price"
"2018-05-31 03:08:00","0","BTC","|ticker| crash"
"2018-05-31 03:09:00","140.823","BTC","|ticker|"
"2018-05-31 03:09:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:09:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:09:00","0","BTC","sell |ticker|"
"2018-05-31 03:09:00","40.4867","BTC","|ticker| price"
"2018-05-31 03:09:00","0","BTC","|ticker| crash"
"2018-05-31 03:10:00","124.981","BTC","|ticker|"
"2018-05-31 03:10:00","0","BTC","|ticker| invest"
"2018-05-31 03:10:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:10:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:10:00","40.4867","BTC","|ticker| price"
"2018-05-31 03:10:00","1.76029","BTC","|ticker| crash"
"2018-05-31 03:11:00","130.261","BTC","|ticker|"
"2018-05-31 03:11:00","0","BTC","|ticker| invest"
"2018-05-31 03:11:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:11:00","0","BTC","sell |ticker|"
"2018-05-31 03:11:00","47.5278","BTC","|ticker| price"
"2018-05-31 03:11:00","0","BTC","|ticker| crash"
"2018-05-31 03:12:00","116.179","BTC","|ticker|"
"2018-05-31 03:12:00","0","BTC","|ticker| invest"
"2018-05-31 03:12:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:12:00","0","BTC","sell |ticker|"
"2018-05-31 03:12:00","38.7264","BTC","|ticker| price"
"2018-05-31 03:12:00","0","BTC","|ticker| crash"
"2018-05-31 03:13:00","161.947","BTC","|ticker|"
"2018-05-31 03:13:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:13:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:13:00","0","BTC","sell |ticker|"
"2018-05-31 03:13:00","59.8498","BTC","|ticker| price"
"2018-05-31 03:13:00","0","BTC","|ticker| crash"
"2018-05-31 03:14:00","126.741","BTC","|ticker|"
"2018-05-31 03:14:00","0","BTC","|ticker| invest"
"2018-05-31 03:14:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:14:00","0","BTC","sell |ticker|"
"2018-05-31 03:14:00","44.0072","BTC","|ticker| price"
"2018-05-31 03:14:00","1.76029","BTC","|ticker| crash"
"2018-05-31 03:15:00","128.501","BTC","|ticker|"
"2018-05-31 03:15:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:15:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:15:00","0","BTC","sell |ticker|"
"2018-05-31 03:15:00","45.7675","BTC","|ticker| price"
"2018-05-31 03:15:00","0","BTC","|ticker| crash"
"2018-05-31 03:16:00","158.426","BTC","|ticker|"
"2018-05-31 03:16:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:16:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:16:00","0","BTC","sell |ticker|"
"2018-05-31 03:16:00","49.2881","BTC","|ticker| price"
"2018-05-31 03:16:00","0","BTC","|ticker| crash"
"2018-05-31 03:17:00","135.542","BTC","|ticker|"
"2018-05-31 03:17:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:17:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:17:00","0","BTC","sell |ticker|"
"2018-05-31 03:17:00","47.5278","BTC","|ticker| price"
"2018-05-31 03:17:00","0","BTC","|ticker| crash"
"2018-05-31 03:18:00","137.303","BTC","|ticker|"
"2018-05-31 03:18:00","0","BTC","|ticker| invest"
"2018-05-31 03:18:00","7.04116","BTC","buy |ticker|"
"2018-05-31 03:18:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:18:00","38.7264","BTC","|ticker| price"
"2018-05-31 03:18:00","1.76029","BTC","|ticker| crash"
"2018-05-31 03:19:00","128.501","BTC","|ticker|"
"2018-05-31 03:19:00","0","BTC","|ticker| invest"
"2018-05-31 03:19:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:19:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:19:00","40.4867","BTC","|ticker| price"
"2018-05-31 03:19:00","0","BTC","|ticker| crash"
"2018-05-31 03:20:00","140.823","BTC","|ticker|"
"2018-05-31 03:20:00","0","BTC","|ticker| invest"
"2018-05-31 03:20:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:20:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:20:00","47.5278","BTC","|ticker| price"
"2018-05-31 03:20:00","0","BTC","|ticker| crash"
"2018-05-31 03:21:00","140.823","BTC","|ticker|"
"2018-05-31 03:21:00","0","BTC","|ticker| invest"
"2018-05-31 03:21:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:21:00","0","BTC","sell |ticker|"
"2018-05-31 03:21:00","42.2469","BTC","|ticker| price"
"2018-05-31 03:21:00","0","BTC","|ticker| crash"
"2018-05-31 03:22:00","124.981","BTC","|ticker|"
"2018-05-31 03:22:00","0","BTC","|ticker| invest"
"2018-05-31 03:22:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:22:00","0","BTC","sell |ticker|"
"2018-05-31 03:22:00","49.2881","BTC","|ticker| price"
"2018-05-31 03:22:00","0","BTC","|ticker| crash"
"2018-05-31 03:23:00","132.022","BTC","|ticker|"
"2018-05-31 03:23:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:23:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:23:00","0","BTC","sell |ticker|"
"2018-05-31 03:23:00","45.7675","BTC","|ticker| price"
"2018-05-31 03:23:00","0","BTC","|ticker| crash"
"2018-05-31 03:24:00","128.501","BTC","|ticker|"
"2018-05-31 03:24:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:24:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:24:00","0","BTC","sell |ticker|"
"2018-05-31 03:24:00","51.0484","BTC","|ticker| price"
"2018-05-31 03:24:00","0","BTC","|ticker| crash"
"2018-05-31 03:25:00","121.46","BTC","|ticker|"
"2018-05-31 03:25:00","0","BTC","|ticker| invest"
"2018-05-31 03:25:00","7.04116","BTC","buy |ticker|"
"2018-05-31 03:25:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:25:00","36.9661","BTC","|ticker| price"
"2018-05-31 03:25:00","0","BTC","|ticker| crash"
"2018-05-31 03:26:00","147.864","BTC","|ticker|"
"2018-05-31 03:26:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:26:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:26:00","0","BTC","sell |ticker|"
"2018-05-31 03:26:00","54.569","BTC","|ticker| price"
"2018-05-31 03:26:00","1.76029","BTC","|ticker| crash"
"2018-05-31 03:27:00","100.336","BTC","|ticker|"
"2018-05-31 03:27:00","0","BTC","|ticker| invest"
"2018-05-31 03:27:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:27:00","0","BTC","sell |ticker|"
"2018-05-31 03:27:00","26.4043","BTC","|ticker| price"
"2018-05-31 03:27:00","1.76029","BTC","|ticker| crash"
"2018-05-31 03:28:00","130.261","BTC","|ticker|"
"2018-05-31 03:28:00","0","BTC","|ticker| invest"
"2018-05-31 03:28:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:28:00","0","BTC","sell |ticker|"
"2018-05-31 03:28:00","61.6101","BTC","|ticker| price"
"2018-05-31 03:28:00","0","BTC","|ticker| crash"
"2018-05-31 03:29:00","139.063","BTC","|ticker|"
"2018-05-31 03:29:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:29:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:29:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:29:00","44.0072","BTC","|ticker| price"
"2018-05-31 03:29:00","0","BTC","|ticker| crash"
"2018-05-31 03:30:00","130.261","BTC","|ticker|"
"2018-05-31 03:30:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:30:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:30:00","0","BTC","sell |ticker|"
"2018-05-31 03:30:00","44.0072","BTC","|ticker| price"
"2018-05-31 03:30:00","0","BTC","|ticker| crash"
"2018-05-31 03:31:00","144.344","BTC","|ticker|"
"2018-05-31 03:31:00","0","BTC","|ticker| invest"
"2018-05-31 03:31:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:31:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:31:00","36.9661","BTC","|ticker| price"
"2018-05-31 03:31:00","0","BTC","|ticker| crash"
"2018-05-31 03:32:00","117.939","BTC","|ticker|"
"2018-05-31 03:32:00","0","BTC","|ticker| invest"
"2018-05-31 03:32:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:32:00","0","BTC","sell |ticker|"
"2018-05-31 03:32:00","42.2469","BTC","|ticker| price"
"2018-05-31 03:32:00","0","BTC","|ticker| crash"
"2018-05-31 03:33:00","142.583","BTC","|ticker|"
"2018-05-31 03:33:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:33:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:33:00","0","BTC","sell |ticker|"
"2018-05-31 03:33:00","47.5278","BTC","|ticker| price"
"2018-05-31 03:33:00","0","BTC","|ticker| crash"
"2018-05-31 03:34:00","116.179","BTC","|ticker|"
"2018-05-31 03:34:00","0","BTC","|ticker| invest"
"2018-05-31 03:34:00","7.04116","BTC","buy |ticker|"
"2018-05-31 03:34:00","0","BTC","sell |ticker|"
"2018-05-31 03:34:00","33.4455","BTC","|ticker| price"
"2018-05-31 03:34:00","0","BTC","|ticker| crash"
"2018-05-31 03:35:00","110.898","BTC","|ticker|"
"2018-05-31 03:35:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:35:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:35:00","0","BTC","sell |ticker|"
"2018-05-31 03:35:00","33.4455","BTC","|ticker| price"
"2018-05-31 03:35:00","0","BTC","|ticker| crash"
"2018-05-31 03:36:00","132.022","BTC","|ticker|"
"2018-05-31 03:36:00","0","BTC","|ticker| invest"
"2018-05-31 03:36:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:36:00","0","BTC","sell |ticker|"
"2018-05-31 03:36:00","49.2881","BTC","|ticker| price"
"2018-05-31 03:36:00","1.76029","BTC","|ticker| crash"
"2018-05-31 03:37:00","121.46","BTC","|ticker|"
"2018-05-31 03:37:00","0","BTC","|ticker| invest"
"2018-05-31 03:37:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:37:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:37:00","35.2058","BTC","|ticker| price"
"2018-05-31 03:37:00","1.76029","BTC","|ticker| crash"
"2018-05-31 03:38:00","128.501","BTC","|ticker|"
"2018-05-31 03:38:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:38:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:38:00","0","BTC","sell |ticker|"
"2018-05-31 03:38:00","42.2469","BTC","|ticker| price"
"2018-05-31 03:38:00","0","BTC","|ticker| crash"
"2018-05-31 03:39:00","128.501","BTC","|ticker|"
"2018-05-31 03:39:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:39:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:39:00","0","BTC","sell |ticker|"
"2018-05-31 03:39:00","44.0072","BTC","|ticker| price"
"2018-05-31 03:39:00","0","BTC","|ticker| crash"
"2018-05-31 03:40:00","103.857","BTC","|ticker|"
"2018-05-31 03:40:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:40:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:40:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:40:00","35.2058","BTC","|ticker| price"
"2018-05-31 03:40:00","0","BTC","|ticker| crash"
"2018-05-31 03:41:00","124.981","BTC","|ticker|"
"2018-05-31 03:41:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:41:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:41:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:41:00","42.2469","BTC","|ticker| price"
"2018-05-31 03:41:00","0","BTC","|ticker| crash"
"2018-05-31 03:42:00","112.659","BTC","|ticker|"
"2018-05-31 03:42:00","0","BTC","|ticker| invest"
"2018-05-31 03:42:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:42:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:42:00","28.1646","BTC","|ticker| price"
"2018-05-31 03:42:00","0","BTC","|ticker| crash"
"2018-05-31 03:43:00","137.303","BTC","|ticker|"
"2018-05-31 03:43:00","0","BTC","|ticker| invest"
"2018-05-31 03:43:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:43:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:43:00","44.0072","BTC","|ticker| price"
"2018-05-31 03:43:00","0","BTC","|ticker| crash"
"2018-05-31 03:44:00","116.179","BTC","|ticker|"
"2018-05-31 03:44:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:44:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:44:00","0","BTC","sell |ticker|"
"2018-05-31 03:44:00","42.2469","BTC","|ticker| price"
"2018-05-31 03:44:00","0","BTC","|ticker| crash"
"2018-05-31 03:45:00","144.344","BTC","|ticker|"
"2018-05-31 03:45:00","0","BTC","|ticker| invest"
"2018-05-31 03:45:00","1.76029","BTC","buy |ticker|"
"2018-05-31 03:45:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:45:00","49.2881","BTC","|ticker| price"
"2018-05-31 03:45:00","0","BTC","|ticker| crash"
"2018-05-31 03:46:00","142.583","BTC","|ticker|"
"2018-05-31 03:46:00","0","BTC","|ticker| invest"
"2018-05-31 03:46:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:46:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:46:00","51.0484","BTC","|ticker| price"
"2018-05-31 03:46:00","0","BTC","|ticker| crash"
"2018-05-31 03:47:00","139.063","BTC","|ticker|"
"2018-05-31 03:47:00","3.52058","BTC","|ticker| invest"
"2018-05-31 03:47:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:47:00","0","BTC","sell |ticker|"
"2018-05-31 03:47:00","47.5278","BTC","|ticker| price"
"2018-05-31 03:47:00","0","BTC","|ticker| crash"
"2018-05-31 03:48:00","119.7","BTC","|ticker|"
"2018-05-31 03:48:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:48:00","7.04116","BTC","buy |ticker|"
"2018-05-31 03:48:00","0","BTC","sell |ticker|"
"2018-05-31 03:48:00","38.7264","BTC","|ticker| price"
"2018-05-31 03:48:00","0","BTC","|ticker| crash"
"2018-05-31 03:49:00","114.419","BTC","|ticker|"
"2018-05-31 03:49:00","0","BTC","|ticker| invest"
"2018-05-31 03:49:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:49:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:49:00","33.4455","BTC","|ticker| price"
"2018-05-31 03:49:00","0","BTC","|ticker| crash"
"2018-05-31 03:50:00","126.741","BTC","|ticker|"
"2018-05-31 03:50:00","0","BTC","|ticker| invest"
"2018-05-31 03:50:00","5.28087","BTC","buy |ticker|"
"2018-05-31 03:50:00","1.76029","BTC","sell |ticker|"
"2018-05-31 03:50:00","28.1646","BTC","|ticker| price"
"2018-05-31 03:50:00","0","BTC","|ticker| crash"
"2018-05-31 03:51:00","121.46","BTC","|ticker|"
"2018-05-31 03:51:00","1.76029","BTC","|ticker| invest"
"2018-05-31 03:51:00","3.52058","BTC","buy |ticker|"
"2018-05-31 03:51:00","0","BTC","sell |ticker|"
"2018-05-31 03:51:00","36.9661","BTC","|ticker| price"
"2018-05-31 03:51:00","0","BTC","|ticker| crash"
"2018-05-31 03:52:00","128.501","BTC","|ticker|"
"2018-05-31 03:52:00","0","BTC","|ticker| invest"
"2018-05-31 03:52:00","0","BTC","buy |ticker|"
"2018-05-31 03:52:00","0","BTC","sell |ticker|"
"2018-05-31 03:52:00","42.2469","BTC","|ticker| price"
